DocDate,DocRef,AcCode,Customer Name,Postal Code,TelNo,AcCur,AcCurWTaxAmt,HomeWTaxAmt,ProjectCode,Location,Sales Person,SalesPerson Name,Sales contact
20170124,ICG_B171-0505,S0008USD,Salmonberry Relay Pte Ltd,724735,96288134,USD,83600,118712,P6816,2,S092,Eugiene,85094519
20170117,ICG_B171-0485,M0028USD,Cucumber United Pte Ltd,653473,97033515,USD,75500,107210,P6817,4,S092,Eugiene,85094519
20170124,ICG_B171-0507,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,84040,119336.8,P6818,5,S093,Lily,85089620
20170117,ICG_B171-0508,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,80300,114026,P6819,2,S088,Ali,85084183
20170117,ICG_B171-0512,B0010USD,Blueberry Control Pte Ltd,365024,96207948,USD,83600,118712,P6820,5,S093,Lily,85089620
20170116,ICG_B171-0451,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,20947.5,29745.45,P6232,3,S090,Charles,85081768
20170120,ICG_B171-0542,D0004USD,Miracle fruit Distribution Pte Ltd,330948,94730825,USD,107250,152777.63,P6821,4,S088,Ali,85084183
20170125,BR_D171000517,O0005USD,Eggplant Trading Pte Ltd,286578,95280491,USD,78100,105435,P6822,5,S094,John,85084094
20170125,BR_D171000518,S0040USD,Crab apples Import & Export Pte Ltd,272778,98607586,USD,160360.56,231881.37,P6823,1,S094,John,85084094
20170125,BR_A171000494,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,167750,226462.5,P6824,4,S089,Bala,85084539
20170126,ICG_B171-0544,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,7997.72,11296.78,P6825,2,S091,Danny,85088856
20170126,ICG_B171-0554,P0011SGD,Blackcurrant Trading Pte Ltd,172636,98957861,SGD,609.9,609.9,P6826,5,S089,Bala,85084539
20170126,BR_D171000519,A0056USD,Melon Assist Pte Ltd,263529,97769615,USD,49719.65,70850.5,P6827,5,S094,John,85084094
20170127,CSA_CT1710024,A0056USD,Melon Assist Pte Ltd,263529,97769615,USD,0,1170,P6828,1,S091,Danny,85088856
20170127,BR_D171000520,J0007USD,Nectarine Trading Pte Ltd,298025,97781252,USD,164375,221906.25,P6829,1,S091,Danny,85088856
20170127,BR_D171000521,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,8325.67,8325.67,P6830,1,S092,Eugiene,85094519
20170131,BR_D171000522,S0008USD,Salmonberry Relay Pte Ltd,724735,96288134,USD,71000,100820,P6831,2,S092,Eugiene,85094519
20170131,BR_D171000523,P0017USD,Jabuticaba Import Pte Ltd,967333,96158910,USD,76450,103207.5,P6832,2,S090,Charles,85081768
20170131,BR_D171000524,J0009USD,Blueberry Assist Pte Ltd,471210,98951166,USD,83050,112117.5,P6833,5,S094,John,85084094
20170131,BR_D171000525,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,83600,112860,P6834,5,S095,Mary,85095164
20170131,BR_D171000526,C0018USD,Plantain Dealer Pte Ltd,247216,98601282,USD,171407.65,231400.33,P6835,4,S090,Charles,85081768
20170201,BR_D171000527,G0004USD,Chico fruit Automation Pte Ltd,349812,96557430,USD,170856.5,230656.28,P6836,1,S095,Mary,85095164
20170201,BR_D171000528,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,172500,232875,P6837,3,S089,Bala,85084539
20170202,ICG_B171-0557,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,84361.2,118949.29,P6838,3,S088,Ali,85084183
20170201,BR_D171000529,S0026USD,Clementine Dealer Pte Ltd,868289,96736865,USD,176250,249041.25,P6839,2,S094,John,85084094
20170201,BR_D171000530,M0018USD,Raspberry Assist Pte Ltd,937063,95566128,USD,79800,107730,P6840,1,S093,Lily,85089620
20170202,BR_D171000531,M0006USD,Pomelo Export Pte Ltd,720813,98383713,USD,108000,152280,P6841,4,S094,John,85084094
20170201,ICG_B171-0555,U0003SGD,Jambul Control Pte Ltd,686369,96144182,SGD,12562.87,12562.87,P6842,2,S090,Charles,85081768
20170202,BR_D171000532,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,53900,72765,P6843,2,S091,Danny,85088856
20170127,ICG_B171-0565,G0004USD,Chico fruit Automation Pte Ltd,349812,96557430,USD,170856.5,243470.51,P6844,1,S090,Charles,85081768
20170202,BR_D171000533,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,70500,95175,P6845,5,S090,Charles,85081768
20170202,BR_D171000534,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,7997.72,11296.78,P6846,2,S089,Bala,85084539
20170202,BR_D171000535,S0021SGD,Star fruit Expert Pte Ltd,810519,98364996,SGD,4327.33,4327.33,P6847,5,S094,John,85084094
20170203,BR_D171000536,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,73500,99225,P6848,2,S090,Charles,85081768
20170203,CSA_CT1710025,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,0,0,P6849,1,S092,Eugiene,85094519
20170203,JE_J1710029,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,30,-40.5,P6850,2,S089,Bala,85084539
20170203,CSA_CT1710026,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,0,0,P6851,5,S093,Lily,85089620
20170203,BR_D171000537,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,20000,28240,P6852,5,S090,Charles,85081768
20170206,BR_D171000538,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,84040,118496.4,P6853,3,S095,Mary,85095164
20170206,ICG_B171-0568,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,13499.66,13499.66,P6854,1,S088,Ali,85084183
20170206,ICG_B171-0581,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,12119.41,12119.41,P6855,4,S088,Ali,85084183
20170206,ICG_B171-0588,M0022SGD,Jostaberry Logistics Pte Ltd,556372,95130330,SGD,749,749,P6856,1,S094,John,85084094
20170206,ICG_B171-0569,P0023USD,Olive Logistics Pte Ltd,116280,97384323,USD,387761.4,545386.41,P6857,5,S088,Ali,85084183
20170207,BR_D171000539,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,588.5,588.5,P6858,5,S089,Bala,85084539
20170207,BR_D171000540,A0058USD,Black sapote Dealer Pte Ltd,118472,98888191,USD,12204.58,17531.88,P6859,2,S093,Lily,85089620
20170207,BR_D171000541,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,95550,135489.9,P6860,1,S088,Ali,85084183
20170207,BR_D171000542,A0056USD,Melon Assist Pte Ltd,263529,97769615,USD,24730.27,34869.68,P6861,3,S095,Mary,85095164
20170207,BR_D171000543,P0007USD,Salmonberry Distribution Pte Ltd,625061,96719272,USD,80325,113258.25,P6862,2,S088,Ali,85084183
20170206,ICG_B171-0564,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,59700,83968.05,P6863,1,S094,John,85084094
20170207,BR_D171000544,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,9113.03,9113.03,P6864,3,S089,Bala,85084539
20170207,ICG_B171-0556,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,35119.59,49641.54,P6865,5,S089,Bala,85084539
20170207,BR_D171000545,M0028USD,Cucumber United Pte Ltd,653473,97033515,USD,75500,106455,P6866,5,S095,Mary,85095164
20170207,BR_D171000546,M0027USD,Miracle fruit Control Pte Ltd,650558,98622063,USD,75500,106455,P6867,4,S091,Danny,85088856
20170207,BR_D171000547,H0010USD,Honeydew Distribution Pte Ltd,106054,94510476,USD,3495,4927.95,P6868,1,S089,Bala,85084539
20170208,BR_D171000548,J0009USD,Blueberry Assist Pte Ltd,471210,98951166,USD,83050,117931,P6869,2,S091,Danny,85088856
20170208,BR_D171000549,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,35119.59,49641.54,P6870,4,S091,Danny,85088856
20170208,BR_D171000550,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,98957.91,140322.32,P6871,5,S095,Mary,85095164
20170208,BR_D171000551,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,79945.41,113362.59,P6872,5,S088,Ali,85084183
20170209,BR_D171000552,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,95965,135982.41,P6873,3,S095,Mary,85095164
20170209,BR_D171000553,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,46585,62754.75,P6874,1,S089,Bala,85084539
20170209,BR_D171000554,C0011SGD,Melon Innovation Pte Ltd,458966,96707505,SGD,3611.25,3611.25,P6875,4,S090,Charles,85081768
20170209,ICG_B171-0587,S0029USD,Date Specialist Pte Ltd,820157,95059838,USD,14595.66,20682.05,P6876,3,S095,Mary,85095164
20170209,ICG_B171-0598,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,41054.3,41054.3,P6877,5,S092,Eugiene,85094519
20170208,ICG_B171-0549,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,188750,267458.75,P6878,4,S090,Charles,85081768
20170209,ICG_B171-0601,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,3752.92,3752.92,P6879,3,S088,Ali,85084183
20170202,ICG_B171-0602,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,100430,141606.3,P6880,3,S094,John,85084094
20170209,BR_D171000555,P0023USD,Olive Logistics Pte Ltd,116280,97384323,USD,387761.4,549457.9,P6881,5,S089,Bala,85084539
20170209,CSA_CT1710029,A0056USD,Melon Assist Pte Ltd,263529,97769615,USD,0,-2339.95,P6882,4,S093,Lily,85089620
20170210,BR_D171000556,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,98958.01,140223.5,P6883,4,S095,Mary,85095164
20170210,BW_V171001238,H0010USD,Honeydew Distribution Pte Ltd,106054,94510476,USD,2000,2840,P6884,4,S091,Danny,85088856
20170208,ICG_B171-0599,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,76373.93,108298.23,P6885,2,S091,Danny,85088856
20170210,ICG_B171-0597,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,34946.2,49676.02,P6886,5,S092,Eugiene,85094519
20170131,ICG_B171-0566,C0018USD,Plantain Dealer Pte Ltd,247216,98601282,USD,162589.25,230876.74,P6887,1,S091,Danny,85088856
20170131,ICG_B171-0567,C0018USD,Plantain Dealer Pte Ltd,247216,98601282,USD,162589.25,230876.74,P6888,1,S092,Eugiene,85094519
20170210,BR_D171000557,F0005USD,Buddha's hand (fingered citron) Parallel Importer Pte Ltd,612226,95203336,USD,25020,33777,P6889,5,S095,Mary,85095164
20170208,ICG_B171-0575,A0075USD,Banana Control Pte Ltd,689864,96297885,USD,84000,119112,P6890,3,S094,John,85084094
20170208,ICG_B171-0548,V0003USD,Grape Logistics Pte Ltd,394159,98294593,USD,188750,267647.5,P6891,1,S092,Eugiene,85094519
20170208,ICG_B171-0550,A0046USD,Chico fruit Relay Pte Ltd,300653,96146975,USD,192500,272965,P6892,4,S088,Ali,85084183
20170208,ICG_B171-0570,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,84500,119821,P6893,2,S091,Danny,85088856
20170208,ICG_B171-0571,P0004USD,Star apple Assist Pte Ltd,418431,96690539,USD,84500,119821,P6894,3,S088,Ali,85084183
20170208,ICG_B171-0572,S0052USD,Marionberry Logistics Pte Ltd,491231,98253569,USD,84500,119821,P6895,2,S090,Charles,85081768
20170208,ICG_B171-0573,B0003USD,Plum Marketing Pte Ltd,228009,96634354,USD,85000,120530,P6896,3,S090,Charles,85081768
20170208,ICG_B171-0574,S0038USD,Lime Master Pte Ltd,117924,99450026,USD,85000,120530,P6897,4,S093,Lily,85089620
20170131,ICG_B171-0538,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,83050,117931,P6898,1,S092,Eugiene,85094519
20170131,ICG_B171-0539,A0046USD,Chico fruit Relay Pte Ltd,300653,96146975,USD,79275,112570.5,P6899,1,S090,Charles,85081768
20170131,ICG_B171-0545,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,190000,269800,P6900,1,S095,Mary,85095164
20170131,ICG_B171-0546,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,190000,269800,P6901,1,S093,Lily,85089620
20170131,ICG_B171-0551,V0001USD,Cucumber Expert Pte Ltd,883937,97472878,USD,76000,107920,P6902,3,S089,Bala,85084539
20170131,ICG_B171-0540,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,75500,107210,P6903,1,S090,Charles,85081768
20170210,BR_D171000558,S0029USD,Date Specialist Pte Ltd,820157,95059838,USD,14595.66,20682.05,P6904,1,S091,Danny,85088856
20170213,BR_D171000559,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,3195.71,3195.71,P6905,5,S089,Bala,85084539
20170213,BR_D171000560,M0022SGD,Jostaberry Logistics Pte Ltd,556372,95130330,SGD,749,749,P6906,3,S093,Lily,85089620
20170210,BD_R171000061,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,0,0,P6907,3,S090,Charles,85081768
20170208,ICG_B171-0589,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,188750,267458.75,P6908,2,S091,Danny,85088856
20170213,BD_R171000062,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,98958.02,-140223.51,P6909,4,S088,Ali,85084183
20170209,BD_R171000063,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,2992.99,-4241.07,P6910,5,S095,Mary,85095164
20170213,CSA_CT1710028,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,0,98.97,P6911,3,S089,Bala,85084539
20170213,ICG_B171-0605,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,1571.94,1571.94,P6912,4,S090,Charles,85081768
20170213,ICG_B171-0607,A0049USD,Currant Relay Pte Ltd,244098,99120138,USD,54950.4,78221.89,P6913,4,S093,Lily,85089620
20170209,ICG_B171-0606,N0001USD,Avocado Distribution Pte Ltd,816984,96750794,USD,56104,79499.37,P6914,2,S091,Danny,85088856
20170213,BR_D171000561,S0008USD,Salmonberry Relay Pte Ltd,724735,96288134,USD,83600,119004.6,P6915,2,S095,Mary,85095164
20170213,BR_D171000562,K0005USD,Honeyberry Dealer Pte Ltd,601097,99056754,USD,87808,124994.69,P6916,3,S090,Charles,85081768
20170213,BD_R171000064,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,80944.51,-115224.51,P5247,3,S091,Danny,85088856
20170214,BR_D171000563,B0010USD,Blueberry Control Pte Ltd,365024,96207948,USD,83600,118837.4,P6917,5,S090,Charles,85081768
20170213,BW_A171000540,A0034USD,Blood orange Automation Pte Ltd,712849,98282287,USD,-78.9,-112.31,P6918,5,S088,Ali,85084183
20170215,BR_D171000564,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,80300,114186.6,P6919,4,S095,Mary,85095164
20170214,ICG_B171-0608,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,4700.03,4700.03,P6920,2,S093,Lily,85089620
20170214,ICG_B171-0610,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,800.9,800.9,P6921,4,S095,Mary,85095164
20170208,ICG_B171-0552,A0046USD,Chico fruit Relay Pte Ltd,300653,96146975,USD,81400,115425.2,P6922,3,S095,Mary,85095164
20170214,ICG_B171-0611,S0024USD,Bilberry Specialist Pte Ltd,136209,97195801,USD,77961,110821.56,P6923,3,S088,Ali,85084183
20170215,BR_D171000565,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,83050,1180331.1,P6924,3,S092,Eugiene,85094519
20170214,ICG_B171-0612,H0010USD,Honeydew Distribution Pte Ltd,106054,94510476,USD,99255.8,141092.12,P6925,1,S091,Danny,85088856
20170214,ICG_B171-0609,C0018USD,Plantain Dealer Pte Ltd,247216,98601282,USD,195658.25,277541.23,P6926,3,S088,Ali,85084183
20170214,ICG_B171-0562,P0017USD,Jabuticaba Import Pte Ltd,967333,96158910,USD,80500,114430.75,P6927,4,S094,John,85084094
20170214,ICG_B171-0553,M0018USD,Raspberry Assist Pte Ltd,937063,95566128,USD,79000,112298.5,P6928,4,S092,Eugiene,85094519
20170214,ICG_B171-0547,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,192000,272928,P6929,2,S092,Eugiene,85094519
20170214,ICG_B171-0583,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,86000,122249,P6930,3,S091,Danny,85088856
20170214,ICG_B171-0584,L0004USD,Grape Innovation Pte Ltd,246390,96496473,USD,90300,128361.45,P6931,4,S090,Charles,85081768
20170214,ICG_B171-0561,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,81000,115141.5,P6932,1,S091,Danny,85088856
20170214,ICG_B171-0558,R0012USD,Persimmon Automation Pte Ltd,889457,96285600,USD,79000,112298.5,P6933,3,S095,Mary,85095164
20170217,ICG_B171-0576,S0052USD,Marionberry Logistics Pte Ltd,491231,98253569,USD,85000,120445,P6934,2,S091,Danny,85088856
20170217,ICG_B171-0577,G0016USD,Dragonfruit (or Pitaya) Relay Pte Ltd,807806,96168447,USD,85000,120445,P6935,5,S092,Eugiene,85094519
20170217,ICG_B171-0578,A0046USD,Chico fruit Relay Pte Ltd,300653,96146975,USD,88000,124696,P6936,5,S089,Bala,85084539
20170217,ICG_B171-0579,A0046USD,Chico fruit Relay Pte Ltd,300653,96146975,USD,88000,124696,P6937,5,S093,Lily,85089620
20170217,ICG_B171-0585,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,89000,126113,P6938,3,S092,Eugiene,85094519
20170217,ICG_B171-0586,I0010USD,Raisin Automation Pte Ltd,865128,96136378,USD,89000,126113,P6939,4,S091,Danny,85088856
20170217,ICG_B171-0594,H0011USD,Olive Specialist Pte Ltd,682353,97406917,USD,89500,126821.5,P6940,4,S088,Ali,85084183
20170217,ICG_B171-0595,C0007USD,Plantain Control Pte Ltd,930237,99165427,USD,89500,126821.5,P6941,1,S095,Mary,85095164
20170217,ICG_B171-0596,C0007USD,Plantain Control Pte Ltd,930237,99165427,USD,89500,126821.5,P6942,2,S095,Mary,85095164
20170206,ICG_B171-0582,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,764.42,764.42,P6943,5,S094,John,85084094
20170217,ICG_B171-0614,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,99810,141430.77,P6944,2,S092,Eugiene,85094519
20170217,BR_D171000566,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,59700,84594.9,P6945,3,S090,Charles,85081768
20170217,ICG_B171-0616,B0018,Lychee Import & Export Pte Ltd,155809,95950263,USD,217047.6,307556.45,P6946,3,S093,Lily,85089620
20170217,BR_D171000567,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,6234.14,6234.14,P6947,5,S090,Charles,85081768
20170220,ICG_B171-0617,W0012SGD,Dragonfruit (or Pitaya) Export Pte Ltd,254291,98143208,SGD,45421.5,45421.5,P6948,2,S094,John,85084094
20170217,ICG_B171-0615,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,25513.08,25513.08,P6949,1,S089,Bala,85084539
20170216,ICG_B171-0619,G0004USD,Chico fruit Automation Pte Ltd,349812,96557430,USD,170856.5,242359.95,P6950,5,S095,Mary,85095164
20170220,BR_D171000568,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,34946.2,49676.02,P6951,5,S093,Lily,85089620
20170220,ICG_B171-0618,J0004USD,Yuzu Relay Pte Ltd,579394,96217803,USD,78300,110990.25,P6952,4,S095,Mary,85095164
20170221,CCG_B171-0328,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,80500,108675,P6142,3,S093,Lily,85089620
20170221,BR_D171000569,B0003USD,Plum Marketing Pte Ltd,228009,96634354,USD,85000,120742.5,P6953,1,S093,Lily,85089620
20170221,ICG_B171-0621,A0078USD,Purple mangosteen Trading Pte Ltd,526903,96463354,USD,96835.5,137409.57,P6954,2,S095,Mary,85095164
20170221,ICG_B171-0622,A0029USD,Watermelon Import & Export Pte Ltd,981168,95558190,USD,83600,118628.4,P6955,2,S088,Ali,85084183
20170216,ICG_B171-0613,U0003SGD,Jambul Control Pte Ltd,686369,96144182,SGD,4974.86,4974.86,P6956,1,S092,Eugiene,85094519
20170222,CSA_CT1710030,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,0,0,P6957,5,S095,Mary,85095164
20170222,BR_D171000570,G0004USD,Chico fruit Automation Pte Ltd,349812,96557430,USD,170856.5,242445.37,P6958,4,S092,Eugiene,85094519
20170217,ICG_B171-0620,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,84000,119028,P6959,4,S092,Eugiene,85094519
20170222,BR_D171000571,S0052USD,Marionberry Logistics Pte Ltd,491231,98253569,USD,40000,56760,P6960,4,S090,Charles,85081768
20170220,ICG_B171-0600,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,221250,313621.88,P6961,3,S088,Ali,85084183
20170220,ICG_B171-0592,B0017USD,Plum Parallel Importer Pte Ltd,460025,98829608,USD,90562.5,128372.34,P6962,5,S090,Charles,85081768
20170220,ICG_B171-0591,R0016USD,Lychee Specialist Pte Ltd,371455,99037722,USD,90562.5,128372.34,P6963,3,S095,Mary,85095164
20170220,ICG_B171-0604,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,218125,309192.19,P6964,3,S094,John,85084094
20170220,ICG_B171-0603,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,218125,309192.19,P6965,4,S094,John,85084094
20170220,ICG_B171-0593,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,86500,122613.75,P6966,2,S093,Lily,85089620
20170222,BR_D171000572,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,84500,119905.5,P6967,3,S095,Mary,85095164
20170222,BR_D171000573,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,190000,269610,P6968,4,S092,Eugiene,85094519
20170223,BR_D171000574,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,75500,106832.5,P6969,4,S095,Mary,85095164
20170220,ICG_B171-0559,T0015USD,Pineberry Logistics Pte Ltd,497863,98526673,USD,197500,279956.25,P6970,3,S092,Eugiene,85094519
20170223,CSA_CT1710031,A0034USD,Blood orange Automation Pte Ltd,712849,98282287,USD,0,5.79,P6971,5,S088,Ali,85084183
20170223,JE_J1710032,A0056USD,Melon Assist Pte Ltd,263529,97769615,USD,0.68,0.92,P6649,2,S090,Charles,85081768
20170223,CSA_CT1710032,A0056USD,Melon Assist Pte Ltd,263529,97769615,USD,0,0,P6972,3,S093,Lily,85089620
20170214,BD_R171000065,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,31471.01,-44610.16,P6973,1,S093,Lily,85089620
20170216,BD_R171000066,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,74944.5,-106233.83,P6974,5,S091,Danny,85088856
20170222,BD_R171000068,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,75194.51,-106588.22,P6975,4,S092,Eugiene,85094519
20170210,BD_C171000052,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,74944.51,-106233.84,P6976,3,S095,Mary,85095164
20170223,CSA_CT1710033,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,0,516.47,P6977,2,S095,Mary,85095164
20170223,JE_J1710033,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,473.62,-671.36,P6978,1,S089,Bala,85084539
20170223,CSA_CT1710034,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,0,0,P6979,3,S095,Mary,85095164
20170224,BR_D171000575,S0052USD,Marionberry Logistics Pte Ltd,491231,98253569,USD,85000,120275,P6980,3,S090,Charles,85081768
20170223,BR_D171000576,P0004USD,Star apple Assist Pte Ltd,418431,96690539,USD,84500,119567.5,P6981,3,S095,Mary,85095164
20170224,BR_D171000577,A0075USD,Banana Control Pte Ltd,689864,96297885,USD,84000,118314,P6982,2,S095,Mary,85095164
20170224,BR_D171000578,A0046USD,Chico fruit Relay Pte Ltd,300653,96146975,USD,79275,111658.84,P6983,5,S089,Bala,85084539
